t,a
1950,28.801842948717962
1951,-0.050849358974373593
1952,-13.307884615384598
1953,4.2362179487179334
1954,11.731810897435903
1955,27.084471153846145
1956,37.854503205128189
1957,48.206522435897433
1958,38.46665064102573
1959,14.691298076923054
1960,7.3801442307692442
1961,-1.9829166666666613
1962,-3.121971153846149
1963,-7.2661698717948848
1964,-22.292708333333351
1965,-46.740673076923123
1966,-50.332099358974361
1967,-58.74604166666667
1968,-51.107788461538441
1969,-9.0597275641025643
1970,-3.8659294871794745
1971,-39.057003205128154
1972,-60.467756410256371
1973,-70.443942307692382
1974,-63.881778846153793
1975,-38.037147435897445
1976,-34.154871794871774
1977,-32.206105769230746
1978,-23.217147435897417
1979,-3.1269871794871875
1980,10.227964743589753
1981,46.284407051282045
1982,56.904198717948724
1983,63.148573717948736
1984,63.1788461538461
1985,85.4826762820513
1986,91.888782051282
1987,77.473717948717933
1988,52.188221153846165
1989,-29.35514423076922
1990,-56.093493589743616
1991,-67.25344551282042
1992,-67.938429487179476
1993,-31.951346153846153
1994,-4.595945512820518
1995,47.694375
1996,71.990112179487213
1997,85.667019230769114
1998,71.94620192307697
1999,44.223028846153753
2000,35.251394230769193
2001,34.244743589743535
2002,35.132852564102613
2003,15.476586538461547
2004,2.8883974358974109
2005,-1.3500320512820532
2006,11.245464743589753
2007,29.013894230769239
2008,35.061201923076872
2009,51.951410256410242
2010,45.581506410256381
2011,21.410993589743651
2012,10.99392628205123
2013,-4.5008814102564729
2014,-18.766650641025674
2015,-59.445881410256433
2016,-62.787900641025615
2017,-24.525160256410143
2018,-15.230592948717966
2019,10.532115384615377
2020,14.665624999999991
2021,3.6281891025640567
2022,-8.5172275641025479
2023,-44.884599358974341
2024,-48.9633814102564
2025,-19.562339743589718
2026,-2.1233333333333149
2027,-5.7674839743589779
2028,-12.898269230769284
2029,14.5992467948718
2030,25.363044871794894
2031,18.956282051282063
2032,21.206746794871744
2033,19.02461538461538
2034,-1.609230769230791
2035,-41.796009615384612
2036,-46.6686057692308
2037,-40.062323717948694
2038,-44.721554487179439
2039,-34.292500000000018
2040,-17.835753205128196
2041,14.41604166666664
2042,30.757435897435915
2043,52.161955128205172
2044,62.265384615384647
2045,62.307804487179567
2046,42.613493589743591
2047,6.8833012820512822
2048,-6.8710897435897191
2049,-29.907612179487142
2050,-36.824022435897461
2051,-56.277403846153874
2052,-47.872900641025609
2053,-8.61881410256411
2054,14.300400641025657
2055,50.653028846153845
2056,51.867676282051242
2057,49.177115384615369
2058,45.470657051281961
2059,13.372644230769207
2060,-8.1509935897435728
2061,-42.6530288461538
2062,-45.361650641025591
2063,-43.044358974358943
2064,-43.981073717948647
2065,-4.6204326923076806
2066,18.604807692307702
2067,48.591217948717926
2068,65.441682692307666
2069,87.488749999999911
2070,118.10423076923081
2071,166.19754807692303
2072,164.28629807692298
2073,127.20472756410268
2074,102.05108974358973
2075,44.50580128205133
2076,26.559967948717929
2077,13.216233974358964
2078,21.2431891025641
2079,31.168669871794854
2080,43.303830128205114
2081,92.788798076922973
2082,82.45278846153856
2083,51.886682692307673
2084,41.431586538461566
2085,52.978846153846156
2086,42.424358974359045
2087,24.298621794871806
2088,15.609391025641035
2089,25.724503205128158
2090,45.605464743589664
2091,83.512980769230751
2092,90.188621794871835
2093,101.54750000000013
2094,104.84208333333324
2095,95.808557692307744
2096,86.141153846153884
2097,13.533637820512796
2098,3.3887339743589866
2099,-9.1324679487179736
2100,-20.261794871794866
2101,-31.269278846153849
2102,-28.441057692307737
2103,-1.310801282051278
2104,23.799391025640986
2105,92.771714743589811
2106,134.76394230769245
2107,159.91504807692297
2108,146.93927884615397
2109,109.14951923076923
2110,96.3091506410256
2111,59.526249999999983
2112,36.51668269230769
2113,-19.429983974358979
2114,-31.937403846153877
2115,-76.531891025640988
2116,-79.937660256410325
2117,-70.2505448717948
2118,-55.790128205128148
2119,-31.537483974358935
2120,-21.590560897435925
2121,8.46400641025641
2122,17.800737179487214
2123,-0.54477564102567833
2124,-13.929294871794877
2125,-24.582163461538457
2126,-13.737996794871805
2127,21.811746794871777
2128,39.496282051281995
2129,63.880336538461556
2130,46.609935897435882
2131,27.109823717948714
2132,19.866602564102571
2133,11.143076923076936
2134,24.179519230769248
2135,33.529310897435906
2136,28.666650641025644
2137,56.138285256410249
2138,70.059951923076909
2139,61.835224358974394
2140,38.563557692307654
2141,13.6338141025641
2142,3.8701602564102826
2143,-21.554535256410261
2144,-15.39846153846157
2145,2.8515865384615782
2146,-0.88661858974359853
2147,-1.3923717948717851
2148,-9.6886538461538585
2149,-41.297916666666623
2150,-63.188205128205176
2151,-93.109695512820537
2152,-85.401426282051233
2153,-65.366330128205078
2154,-61.172371794871822
2155,-49.398028846153849
2156,-35.205753205128218
2157,5.2646314102563974
2158,7.301907051282047
2159,-18.368509615384568
2160,-25.611137820512848
2161,-51.736105769230782
2162,-54.547804487179548
2163,-50.169615384615362
2164,-38.501346153846185
2165,-1.8826282051282159
2166,14.292051282051265
2167,63.498926282051244
2168,84.900945512820456
2169,77.213141025641
2170,63.022628205128221
2171,38.160528846153817
2172,36.088141025641058
2173,39.968798076923115
2174,30.789823717948725
2175,6.3357692307692215
2176,-5.8595673076922781
2177,8.9755929487179635
2178,29.828605769230769
2179,56.961266025641052
2180,67.400993589743578
2181,68.332323717948739
2182,55.72499999999998
2183,27.188782051282029
2184,21.440032051282056
2185,0.31932692307693139
2186,-12.677467948717954
2187,-45.476458333333312
2188,-51.615705128205107
2189,-52.143445512820513
2190,-45.09209935897438
2191,-49.421746794871851
2192,-67.0698557692308
2193,-69.0695673076923
2194,-56.303557692307756
2195,-16.885705128205124
2196,-4.5714743589743581
2197,-9.4809455128205133
2198,-8.6902564102564348
2199,-9.8583653846153947
2200,-19.746762820512824
2201,-30.079967948717954
2202,-30.983653846153821
2203,-14.035544871794848
2204,3.2988782051282182
2205,19.043669871794908
2206,31.572467948717968
2207,31.321233974358954
2208,31.74717948717948
2209,28.653557692307697
2210,9.1972275641025671
2211,5.9950320512820428
2212,-8.2134455128205026
2213,-32.22524038461539
2214,-35.108685897435905
2215,-43.4138942307692
2216,-41.246410256410307
2217,-33.612403846153832
2218,-30.689038461538434
2219,-29.426794871794872
2220,-26.323525641025647
2221,5.812451923076889
2222,19.185144230769222
2223,22.01750000000003
2224,24.285753205128234
2225,55.653253205128209
2226,72.107387820512784
2227,69.811538461538476
2228,58.888173076923053
2229,32.043333333333344
2230,11.641378205128207
2231,-16.549038461538427
2232,-10.618525641025672
2233,16.201666666666675
2234,24.1922596153846
2235,25.725000000000016
2236,32.69025641025641
2237,71.023685897435854
2238,83.406794871794858
2239,107.46652243589755
2240,115.42883012820519
2241,103.1638942307693
2242,76.482884615384663
2243,27.12238782051282
2244,8.9697115384615671
2245,-16.635208333333317
2246,-9.1781089743590289
2247,2.145368589743569
2248,-4.3189743589743994
2249,3.9584935897435884
2250,20.597051282051293
2251,40.831762820512822
2252,43.012676282051274
2253,35.534342948717978
2254,29.648798076923079
2255,8.4248397435897484
2256,-10.337916666666651
2257,-2.615128205128189
2258,-0.60416666666665964
2259,5.8697275641025559
2260,16.555160256410236
2261,44.66971153846152
2262,48.725512820512783
2263,21.387852564102577
2264,5.3355929487179781
2265,-6.2416666666666591
2266,-2.2554967948717732
2267,4.7783814102563991
2268,-6.3733173076923162
2269,-28.032548076923078
2270,-12.06608974358973
2271,29.888413461538455
2272,44.691041666666628
2273,44.028701923076895
2274,33.921586538461519
2275,42.926201923076917
2276,44.053766025641032
2277,37.644006410256424
2278,33.456858974358965
2279,38.0556570512821
2280,41.016217948717959
2281,15.15092948717947
2282,3.3127243589743891
2283,11.595817307692281
2284,10.40549679487177
2285,9.6590865384615281
2286,20.13860576923075
2287,48.658862179487187
2288,62.636698717948796
2289,40.91110576923078
2290,33.236073717948727
2291,41.368974358974334
2292,43.613942307692284
2293,5.4020032051282012
2294,-26.207628205128191
2295,-54.809038461538485
2296,-49.96825320512815
2297,-36.097612179487143
2298,-18.828060897435915
2299,1.6863141025640891
2300,16.941394230769227
2301,33.768413461538465
2302,33.869134615384574
2303,32.104583333333274
2304,33.835080128205021
2305,46.190512820512851
2306,58.050400641025625
2307,66.218317307692331
2308,65.18535256410253
2309,48.148381410256405
2310,47.238333333333344
2311,59.781618589743466
2312,41.589214743589714
2313,26.601602564102564
2314,28.744086538461566
2315,26.454679487179515
2316,25.797676282051249
2317,22.493205128205112
2318,24.038413461538422
2319,34.275705128205132
2320,27.139310897435873
2321,10.311522435897482
2322,2.1303205128205609
2323,-19.637323717948764
2324,-32.544903846153829
2325,-40.655528846153821
2326,-29.598012820512825
2327,-11.992483974358986
2328,-5.3462179487178885
2329,14.177756410256482
2330,19.398798076923054
2331,37.946250000000042
2332,48.700272435897382
2333,48.57317307692302
2334,43.766009615384561
2335,35.640016025640996
2336,32.85142628205125
2337,40.204743589743543
2338,42.929615384615374
2339,40.628862179487214
2340,31.65008012820515
2341,35.025560897435888
2342,43.574983974358979
2343,71.367147435897451
2344,100.86729166666669
2345,148.58905448717942
2346,157.30535256410278
2347,159.63644230769222
2348,150.82400641025612
2349,131.9512339743589
2350,119.36222756410265
2351,63.704999999999934
2352,32.386666666666656
2353,5.9018910256410333
2354,8.8566346153846318
2355,4.8414262820512741
2356,0.8634935897435847
2357,3.1465064102564497
2358,-2.365432692307655
2359,-6.3684615384615313
2360,-7.038141025641047
2361,4.4493108974358373
2362,19.754134615384682
2363,21.836618589743598
2364,8.7891666666666577
2365,-13.724759615384604
2366,-26.504631410256437
2367,-54.86282051282052
2368,-70.212003205128241
2369,-103.17307692307698
2370,-120.08514423076925
2371,-145.0570032051283
2372,-124.32116987179479
2373,-54.393653846153853
2374,-21.441426282051314
2375,41.927371794871831
2376,58.885144230769193
2377,81.617996794871786
2378,80.141522435897528
2379,30.385576923076908
2380,0.88865384615385357
2381,-22.794615384615398
2382,-17.964022435897412
2383,-18.165737179487191
2384,-28.977804487179473
2385,-66.4740384615385
2386,-87.100144230769175
2387,-99.1213782051282
2388,-103.25581730769215
2389,-57.235080128205105
2390,-26.648637820512835
2391,7.78846153846147
2392,23.237676282051275
2393,67.230865384615427
2394,88.39081730769233
2395,123.85108974358984
2396,133.27775641025642
2397,103.13168269230772
2398,87.9029326923076
2399,46.429535256410254
2400,27.999358974358977
2401,1.1200160256409672
2402,7.7351923076922882
2403,16.761137820512818
2404,13.258012820512775
2405,32.923060897435882
2406,58.470432692307725
2407,93.31756410256402
2408,103.25147435897433
2409,118.64836538461549
2410,116.91700320512828
2411,114.22580128205131
2412,89.450144230769354
2413,54.728044871794836
2414,42.507307692307663
2415,-1.7284615384615254
2416,-19.619759615384623
2417,-29.718589743589735
2418,-20.18762820512822
2419,1.1075641025641039
2420,13.62608974358975
2421,40.161346153846146
2422,38.152980769230851
2423,67.058830128205031
2424,89.515753205128178
2425,114.83687499999998
2426,117.1346314102566
2427,89.775961538461445
2428,64.800512820512864
2429,15.949198717948745
2430,-10.603798076923093
2431,-33.864759615384635
2432,-29.320048076923065
2433,6.1623557692307651
2434,18.347115384615375
2435,35.905240384615382
2436,60.182275641025619
2437,79.796426282051343
2438,70.762451923076981
2439,27.41184294871789
2440,3.6972916666666866
2441,-19.587467948717933
2442,-31.403157051282054
2443,-59.381522435897438
2444,-64.2632211538461
2445,-66.46501602564102
2446,-59.756554487179507
2447,-28.53302884615389
2448,-12.420801282051272
2449,35.7103525641026
2450,39.777884615384536
2451,40.0864583333334
2452,38.444166666666682
2453,22.924935897435908
2454,17.618012820512835
2455,-16.134551282051284
2456,-39.664711538461518
2457,-58.17746794871799
2458,-55.004599358974332
2459,-39.23338141025642
2460,-33.478685897435845
2461,-33.737900641025647
2462,-31.346282051282039
2463,-32.34785256410256
2464,-29.081137820512797
2465,11.171410256410256
2466,6.6281891025641055
2467,-13.279278846153879
2468,-21.302980769230764
2469,-22.118157051282072
2470,-17.439022435897435
2471,-9.1493269230769165
2472,-6.5944230769230927
2473,-18.157900641025631
2474,-15.476971153846153
2475,7.0728525641025639
2476,14.37737179487179
2477,27.790544871794879
2478,30.709455128205118
2479,7.1296634615384553
2480,-10.213942307692307
2481,-51.534551282051261
2482,-61.511169871794962
2483,-84.101474358974414
2484,-83.684535256410157
2485,-65.0639903846154
2486,-57.624535256410248
2487,-42.233958333333291
2488,-25.0732371794872
2489,18.288028846153836
2490,36.5925961538461
2491,42.399647435897386
2492,36.103365384615408
2493,21.84927884615383
2494,6.7718910256410343
2495,-12.565865384615392
2496,-25.885080128205132
2497,-100.62709935897445
2498,-111.91008012820518
2499,-97.68064102564108
2500,-67.316394230769248
2501,3.4877403846153507
2502,25.873125000000023
2503,46.736874999999984
2504,48.085208333333362
2505,65.645657051282015
2506,75.327243589743546
2507,48.853589743589765
2508,33.539358974359054
2509,-4.3558653846154067
2510,-26.199230769230759
2511,-68.892035256410225
2512,-85.063798076923177
2513,-70.34865384615388
2514,-57.685384615384628
2515,-31.705368589743443
2516,-22.199775641025649
2517,-11.05355769230769
2518,-4.4620192307692443
2519,27.831137820512808
2520,34.901266025641021
2521,19.045576923076897
2522,-3.8924358974358797
2523,-32.305464743589738
2524,-39.862500000000004
2525,-64.205769230769278
2526,-71.773365384615332
2527,-64.150592948718
2528,-41.367532051282005
2529,43.533205128205068
2530,63.428349358974373
2531,85.925224358974447
2532,87.558990384615342
2533,75.260208333333352
2534,58.028974358974345
2535,9.37775641025636
2536,0.54692307692302533
2537,-6.3442307692307693
2538,-12.884342948717926
2539,-22.269631410256441
2540,-24.13588141025642
2541,-1.25645833333334
2542,14.922516025640988
2543,20.202275641025629
2544,22.577772435897433
2545,28.097868589743605
2546,28.388958333333303
2547,39.213878205128175
2548,37.691330128205088
2549,6.6720833333332852
2550,-17.374711538461582
2551,-29.644070512820491
2552,-20.908076923076919
2553,-26.271810897435909
2554,-31.010897435897412
2555,-26.884711538461552
2556,-18.26910256410255
2557,9.12863782051285
2558,16.9202564102564
2559,26.217516025641025
2560,5.3108974358974548
2561,-48.827564102564153
2562,-56.096169871794757
2563,-65.213269230769171
2564,-56.990192307692311
2565,-42.136137820512772
2566,-43.811362179487091
2567,-32.4676602564103
2568,-17.822259615384677
2569,8.4717467948718017
2570,15.571105769230721
2571,8.4841025641025656
2572,6.7587339743589681
2573,-21.634983974358985
2574,-35.713285256410281
2575,-28.708429487179473
2576,-25.102131410256415
2577,-24.024086538461511
2578,-23.947099358974356
2579,-9.295208333333342
2580,19.802596153846157
2581,52.23548076923079
2582,68.5552083333333
2583,52.661602564102566
2584,30.575112179487189
2585,7.1802403846153853
2586,-4.80506410256409
2587,-14.792772435897446
2588,-15.745881410256438
2589,-13.057147435897438
2590,4.368445512820518
2591,32.1772435897436
2592,28.446730769230747
2593,26.467692307692296
2594,35.983381410256385
2595,74.924887820512808
2596,73.52195512820515
2597,75.053060897435884
2598,75.465480769230737
2599,82.689967948717978
2600,88.783028846153826
2601,90.136217948717913
2602,75.661826923076916
2603,29.168814102564085
2604,2.5315544871794819
2605,-16.804358974358969
2606,-5.618477564102565
2607,42.993798076923049
2608,73.573317307692207
2609,65.4586538461539
2610,42.723429487179487
2611,6.1783012820512866
2612,-1.6539423076922959
2613,12.969391025641034
2614,22.176330128205134
2615,25.203782051282044
2616,12.278157051282031
2617,-44.619615384615372
2618,-57.030544871794888
2619,-81.122836538461641
2620,-94.350657051281814
2621,-85.281634615384561
2622,-77.507564102564174
2623,-86.455416666666707
2624,-98.67225961538459
2625,-98.339519230769156
2626,-94.157708333333289
2627,-75.55910256410246
2628,-42.905576923076957
2629,13.278349358974367
2630,22.181346153846171
2631,31.047275641025688
2632,27.835881410256444
2633,8.1311538461538984
2634,3.3919391025641259
2635,-26.751490384615405
2636,-44.6454326923077
2637,-93.761538461538493
2638,-102.35333333333327
2639,-71.47865384615389
2640,-53.633605769230741
2641,14.135032051282053
2642,32.992291666666667
2643,67.467131410256329
2644,74.705032051281989
2645,70.468814102564082
2646,62.32120192307697
2647,11.990320512820567
2648,-13.598701923076925
2649,-20.993076923076945
2650,-20.908205128205104
2651,-33.937644230769251
2652,-51.287980769230785
2653,-100.8832852564103
2654,-117.1466506410257
2655,-120.71862179487165
2656,-106.75190705128198
2657,-70.683509615384708
2658,-78.07386217948725
2659,-44.47410256410253
2660,-15.075977564102566
2661,8.3410737179487224
2662,-14.614647435897448
2663,-45.415817307692322
2664,-42.481730769230808
2665,-24.1789903846154
2666,-16.617932692307708
2667,-3.9644070512820462
2668,0.45078525641024714
2669,5.2767307692307668
2670,7.44663461538463
2671,8.4074679487179544
2672,19.002467948717943
2673,31.675785256410208
2674,40.633717948717923
2675,31.084214743589747
2676,13.310993589743573
2677,-22.547323717948696
2678,-31.134358974358953
2679,-43.904983974358949
2680,-36.924342948717957
2681,-19.463349358974423
2682,-7.0579006410255793
2683,3.127788461538469
2684,0.913044871794928
2685,7.3242147435897378
2686,13.469487179487192
2687,47.769631410256451
2688,65.2370512820513
2689,72.16102564102566
2690,66.107403846154
2691,18.461217948717906
2692,0.10254807692307652
2693,6.6482371794871922
2694,18.767676282051283
2695,45.99636217948715
2696,61.37783653846158
2697,81.03261217948716
2698,75.18673076923065
2699,50.401554487179517
2700,47.506955128205171
2701,44.904823717948737
2702,40.357259615384606
2703,29.67493589743593
2704,17.859006410256448
2705,3.952996794871793
2706,2.1519711538461452
2707,30.9653044871795
2708,51.467115384615347
2709,49.427115384615362
2710,44.357403846153865
2711,17.393301282051279
2712,0.38160256410258309
2713,-20.219503205128202
2714,-27.900352564102562
2715,-48.394519230769184
2716,-58.613621794871861
2717,-70.377852564102611
2718,-66.2421153846154
2719,-48.087467948717936
2720,-35.933958333333322
2721,1.9707371794871571
2722,10.302916666666651
2723,1.3976121794871672
2724,-4.7579807692307847
2725,-2.7543429487179605
2726,6.7484134615384495
2727,19.6383653846154
2728,26.258333333333351
2729,26.659791666666713
2730,12.784342948717926
2731,-35.112051282051326
2732,-64.9296955128206
2733,-78.2546153846154
2734,-60.5591506410257
2735,-18.598830128205115
2736,2.0455608974359136
2737,18.505929487179483
2738,18.421266025640946
2739,25.951330128205104
2740,35.672708333333382
2741,80.965064102564156
2742,99.808333333333366
2743,94.832532051282115
2744,76.587756410256389
2745,37.573685897435894
2746,28.563814102564105
2747,18.446442307692308
2748,15.466250000000016
2749,26.75926282051282
2750,23.815753205128235
2751,13.46485576923078
2752,26.984214743589753
2753,71.689711538461466
2754,66.529038461538448
2755,24.980512820512867
2756,4.9739102564102469
2757,-35.266426282051256
2758,-47.023493589743552
2759,-38.244471153846156
2760,-43.959407051282142
2761,-58.178669871794909
2762,-43.311410256410312
2763,-10.595897435897468
2764,-4.2849519230769078
2765,2.578814102564106
2766,19.053317307692314
2767,61.986298076923013
2768,64.877307692307738
2769,56.156506410256362
2770,59.297083333333269
2771,56.807580128205117
2772,56.031330128205148
2773,22.638910256410206
2774,4.4516506410256182
2775,-13.675929487179497
2776,-16.007676282051296
2777,-14.632307692307716
2778,-21.496842948717994
2779,-44.552387820512827
2780,-50.930352564102606
2781,-52.36310897435898
2782,-44.950016025641048
2783,-58.095464743589773
2784,-71.1888141025642
2785,-30.449246794871769
2786,-9.7418910256410545
2787,28.014807692307659
2788,36.337532051282068
2789,29.227003205128185
2790,13.780464743589729
2791,-13.563413461538474
2792,-10.5945032051282
2793,-10.035929487179446
2794,-30.73165064102562
2795,-60.765032051281977
2796,-66.318878205128271
2797,-51.107788461538462
2798,-29.376089743589738
2799,2.7619711538461775
2800,9.5476442307692
2801,13.77245192307698
2802,32.940849358974326
2803,69.6920833333334
2804,69.69838141025636
2805,43.475112179487184
2806,17.27157051282051
2807,-41.795000000000016
2808,-69.706185897435972
2809,-109.17750000000001
2810,-104.46830128205134
2811,-86.723317307692255
2812,-83.754022435897284
2813,-69.25721153846149
2814,-55.919054487179487
2815,-13.673974358974304
2816,6.5141506410256556
2817,33.9796955128205
2818,45.237676282051311
2819,49.972740384615314
2820,46.254567307692227
2821,39.246426282051296
2822,29.167900641025671
2823,5.9960576923076871
2824,-9.3469070512820718
2825,1.2885096153846469
2826,19.818173076923067
2827,21.474711538461516
2828,25.860304487179512
2829,61.361442307692357
2830,78.480480769230724
2831,96.716955128205029
2832,94.407403846153656
2833,81.793846153846076
2834,71.581169871794927
2835,46.805673076923107
2836,40.516057692307754
2837,25.407660256410253
2838,16.523429487179481
2839,-14.83801282051285
2840,-23.861971153846163
2841,2.8084775641025459
2842,11.47389423076924
2843,11.998253205128204
2844,16.384935897435909
2845,22.2986217948718
2846,15.072916666666677
2847,-18.419871794871792
2848,-35.9532532051282
2849,-43.456650641025654
2850,-30.199391025641045
2851,6.4090544871794872
2852,19.123381410256428
2853,53.555480769230712
2854,70.410689102564163
2855,58.157387820512824
2856,40.257051282051272
2857,15.346826923076907
2858,2.0255929487179474
2859,-15.719711538461544
2860,-22.7789743589743
2861,-31.86105769230775
2862,-28.994391025640994
2863,-15.112211538461505
2864,5.7670192307692441
2865,80.405032051282078
2866,85.721939102564022
2867,79.195384615384555
2868,67.0878685897436
2869,46.40033653846158
2870,38.360224358974314
2871,19.729711538461508
2872,-1.0516185897436374
2873,-48.6485096153846
2874,-55.0810737179487
2875,-44.334695512820552
2876,-34.218509615384633
2877,4.339903846153792
2878,18.121041666666677
2879,35.719086538461539
2880,46.845929487179504
2881,48.361939102564129
2882,53.215897435897439
2883,61.2440064102564
2884,68.424198717948769
2885,68.506137820512777
2886,57.512483974358958
2887,30.728397435897431
2888,14.066586538461523
2889,6.4438301282051933
2890,15.755801282051269
2891,26.485721153846146
2892,31.59826923076923
2893,38.746923076923068
2894,42.480336538461536
2895,56.267932692307689
2896,60.04724358974363
2897,63.55676282051278
2898,55.079935897435846
2899,21.190769230769341
2900,4.2757051282051641
2901,-18.24152243589743
2902,-22.20703525641029
2903,-22.238942307692319
2904,-22.458445512820525
2905,-25.452051282051293
2906,-31.561826923076932
2907,-17.452387820512808
2908,1.6446314102564192
2909,31.55589743589746
2910,46.551522435897411
2911,41.171730769230777
2912,19.66508012820513
2913,-7.5266506410256371
2914,-15.735016025641048
2915,-25.127163461538498
2916,-14.41024038461536
2917,12.420336538461523
2918,16.375208333333422
2919,2.5881410256410287
2920,2.1625000000000596
2921,0.91142628205127685
2922,0.093910256410260268
2923,0.83097756410255375
2924,-0.25464743589742544
2925,0.32605769230768678
2926,8.5239903846154021
2927,24.640576923076914
2928,36.081121794871876
2929,32.160144230769276
2930,35.003573717948711
2931,43.468124999999965
2932,53.761666666666706
2933,63.250304487179527
2934,59.408445512820649
2935,64.862099358974419
2936,64.728830128205161
2937,32.260592948717949
2938,2.8301923076923052
2939,-43.160224358974396
2940,-51.468445512820473
2941,-33.118189102564045
2942,-32.268878205128168
2943,-66.608413461538518
2944,-87.154134615384521
2945,-126.99373397435899
2946,-130.1555448717948
2947,-125.18424679487175
2948,-110.73951923076922
2949,-87.398990384615416
2950,-90.337339743589752
2951,-66.502500000000012
2952,-48.98540064102562
2953,-29.98586538461538
2954,-24.789455128205148
2955,-23.583717948717954
2956,-20.593124999999993
2957,-21.949551282051264
2958,-29.593381410256409
2959,-56.126842948717936
2960,-71.889310897435877
2961,-70.466955128205186
2962,-66.358205128205014
2963,-54.472916666666585
2964,-38.64777243589743
2965,-6.912916666666665
2966,7.4611217948717963
2967,15.91916666666665
2968,7.3829647435897
2969,-6.5875641025640865
2970,-13.104615384615419
2971,-20.803221153846138
2972,-16.898317307692285
2973,-5.4676923076922934
2974,2.1665224358974253
2975,14.526089743589729
2976,-0.351666666666676
2977,13.910176282051363
2978,6.9323717948717345
2979,-18.333493589743625
2980,-33.506602564102565
2981,-33.326105769230772
2982,-10.309006410256419
2983,3.1173237179486581
2984,12.336185897435934
2985,27.086618589743559
2986,27.217451923076919
2987,38.224599358974331
2988,34.537403846153808
2989,24.717516025641075
2990,32.180496794871793
2991,31.527419871794887
2992,15.434134615384663
2993,-41.894086538461544
2994,-47.124294871794874
2995,-26.308397435897419
2996,-7.1361378205128219
2997,26.555769230769229
2998,30.125961538461535
2999,24.699038461538468
3000,19.216778846153854
3001,14.092355769230776
3002,23.904342948717968
3003,23.282740384615391
3004,4.2453685897435776
3005,-26.929374999999975
3006,-29.377884615384627
3007,0.11700320512817219
3008,19.153317307692223
3009,18.531939102564142
3010,15.673621794871812
3011,11.002756410256413
3012,24.948397435897466
3013,62.408349358974291
3014,66.480929487179509
3015,42.517884615384581
3016,26.630400641025656
3017,-1.8208333333333484
3018,-13.91403846153848
3019,-26.196362179487174
3020,-7.9941666666666791
3021,13.680032051282042
3022,13.683878205128218
3023,6.23014423076922
3024,3.72602564102564
3025,-18.397467948717928
3026,-25.267772435897516
3027,-22.411330128205112
3028,-18.723990384615309
3029,-47.630336538461613
3030,-62.302676282051188
3031,-73.916282051282082
3032,-73.769935897435857
3033,-67.588846153846262
3034,-62.733846153846123
3035,-30.301522435897432
3036,-10.683782051282058
3037,-2.6831249999999947
3038,-3.7480288461538511
3039,6.8497435897435972
3040,7.6786538461538409
3041,-12.851378205128167
3042,-36.4292307692308
3043,-75.267948717948855
3044,-89.5760737179485
3045,-93.244230769230882
3046,-79.790496794871729
3047,-45.920352564102537
3048,-20.581121794871834
3049,28.879262820512853
3050,39.162612179487191
3051,55.30942307692311
3052,55.982740384615404
3053,54.751891025641022
3054,49.277371794871854
3055,14.978028846153851
3056,-1.1490544871795048
3057,-14.006410256410264
3058,-7.6689102564102436
3059,-3.5221794871794825
3060,-9.7142948717948769
3061,10.207516025641018
3062,28.436089743589751
3063,71.841330128205129
3064,89.430673076923071
3065,71.69320512820515
3066,46.399086538461511
3067,-9.9044871794871945
3068,-26.143493589743638
3069,-25.609198717948694
3070,-32.030224358974387
3071,-46.612163461538444
3072,-43.310288461538477
3073,-46.645448717948717
3074,-43.8091185897436
3075,-20.419294871794872
3076,-2.1749198717948941
3077,33.591266025641012
3078,39.060064102564048
3079,30.441955128205077
3080,15.569214743589706
3081,-8.8522756410256385
3082,-16.649439102564095
3083,-33.735016025641
3084,-51.310288461538455
3085,-93.335304487179457
3086,-102.50065705128209
3087,-66.340833333333336
3088,-36.733333333333313
3089,19.180929487179498
3090,19.544166666666683
3091,14.843397435897444
3092,10.616570512820523
3093,-10.427435897435911
3094,-38.377179487179482
3095,-79.661939102564119
3096,-75.566346153846183
3097,-31.849278846153851
3098,-14.684294871794867
3099,-3.26985576923076
3100,-9.6652724358974282
3101,-30.155304487179468
3102,-36.422259615384547
3103,-29.758301282051306
3104,-24.493878205128215
3105,-35.1380288461539
3106,-38.416682692307674
3107,-41.972788461538443
3108,-30.22926282051279
3109,21.546923076923065
3110,40.587756410256382
3111,44.276650641025732
3112,37.065753205128154
3113,24.001394230769218
3114,26.000625000000003
3115,36.594262820512846
3116,37.399791666666637
3117,38.854086538461587
3118,25.536137820512828
3119,-5.7158974358974488
3120,-19.754503205128238
3121,13.637419871794863
3122,40.558012820512793
3123,69.142499999999984
3124,76.144278846153867
3125,73.2330288461538
3126,64.338605769230739
3127,49.798814102564087
3128,46.8453685897436
3129,55.7330769230769
3130,58.320769230769194
3131,40.511362179487165
3132,16.795256410256407
3133,-31.462291666666637
3134,-44.994102564102555
3135,-30.141105769230784
3136,-13.710560897435881
3137,-34.452932692307662
3138,-44.545913461538454
3139,-20.9270993589744
3140,1.7819391025641829
3141,16.92241987179484
3142,8.9835576923076665
3143,-12.018205128205118
3144,-11.820544871794816
3145,27.222948717948714
3146,51.951282051281972
3147,73.077740384615311
3148,69.857355769230821
3149,72.663413461538426
3150,79.914583333333354
3151,87.8975320512821
3152,93.843990384615353
3153,53.552003205128173
3154,19.728477564102558
3155,-33.902628205128231
3156,-52.149727564102555
3157,-29.794647435897428
3158,-2.6983333333333368
3159,24.065817307692285
